x, y, z, rx, ry, rz, w
0.533314,0.00187065,0.360407,0.959719,0.156618,-0.0535393,-0.227032
0.541188,-0.00995793,0.35952,0.963737,0.139247,-0.0514399,-0.221753
0.548489,-0.0213854,0.358872,0.967428,0.121008,-0.0495143,-0.216767
0.555194,-0.0317891,0.358504,0.97063,0.102473,-0.0476971,-0.212373
0.560958,-0.0403606,0.358164,0.973063,0.0857591,-0.046061,-0.208977
0.566647,-0.0493759,0.357861,0.975243,0.0685892,-0.0443424,-0.2055
0.569662,-0.0541469,0.357707,0.976291,0.0594949,-0.0433571,-0.203558
0.574385,-0.0618099,0.35714,0.977843,0.0450246,-0.0422028,-0.200039
0.578228,-0.0684654,0.356843,0.97903,0.0327701,-0.0410641,-0.196825
0.581775,-0.0749698,0.356066,0.980069,0.0207446,-0.0401035,-0.193459
0.5846,-0.080195,0.355695,0.980842,0.0105074,-0.0393597,-0.1905
0.587074,-0.0851702,0.354953,0.981455,0.000621263,-0.0388892,-0.187708
0.588957,-0.089313,0.354022,0.981877,-0.00722696,-0.0385483,-0.185414
0.590531,-0.0932299,0.3529,0.982274,-0.0127721,-0.0382969,-0.183052
0.591715,-0.0961756,0.351455,0.982745,-0.013541,-0.0385605,-0.180396
0.592332,-0.097585,0.349834,0.98323,-0.00920601,-0.0389105,-0.177931
0.592538,-0.0982727,0.347915,0.983801,0.000302655,-0.039489,-0.174859
0.592295,-0.0984844,0.345952,0.984273,0.0136216,-0.0403503,-0.171443
0.591831,-0.0981876,0.344087,0.98447,0.0306746,-0.0412021,-0.167867
0.591308,-0.097519,0.342448,0.984285,0.0505702,-0.0420144,-0.163889
0.590835,-0.0963009,0.340995,0.983508,0.0731315,-0.0426919,-0.159814
0.590403,-0.0945555,0.339724,0.98196,0.0987118,-0.0433723,-0.155336
0.590006,-0.0921076,0.338566,0.979321,0.127932,-0.0442147,-0.150362
0.589781,-0.0891703,0.337471,0.97579,0.156788,-0.045145,-0.145648
0.589768,-0.0872193,0.336872,0.973358,0.173368,-0.0456662,-0.142943
0.589869,-0.0830842,0.335714,0.967714,0.206061,-0.0468345,-0.13739
0.590172,-0.0779228,0.334498,0.960599,0.239806,-0.0481494,-0.132004
0.590707,-0.0721454,0.333386,0.953466,0.268652,-0.0492745,-0.127671
0.591677,-0.0651396,0.332273,0.945261,0.297938,-0.0498529,-0.123411
0.592964,-0.0574433,0.331285,0.936579,0.32573,-0.049958,-0.119267
0.594608,-0.0488287,0.330348,0.926676,0.354537,-0.0495489,-0.114542
0.596502,-0.0391188,0.329387,0.91539,0.384289,-0.0485309,-0.109671
