x, y, z, rx, ry, rz, w
0.301381,0.0743583,0.530432,0.892,0.31967,0.180518,0.263742
0.296833,0.0926744,0.517786,0.884745,0.330595,0.188843,0.268834
0.296443,0.0978741,0.513732,0.887583,0.329025,0.18641,0.26304
0.294108,0.109332,0.502731,0.885421,0.33467,0.183236,0.265424
0.294037,0.112936,0.498394,0.882143,0.339587,0.180761,0.271716
0.296529,0.125578,0.486392,0.881335,0.342669,0.177285,0.272756
0.298166,0.136004,0.47663,0.881989,0.344609,0.174828,0.269769
0.300605,0.144116,0.468007,0.888633,0.356716,0.155235,0.242874
0.300443,0.154401,0.461073,0.888008,0.369237,0.145867,0.23201
0.299181,0.168075,0.451012,0.88789,0.381011,0.130263,0.222514
0.298073,0.179611,0.448007,0.896812,0.390202,0.102934,0.181315
0.297982,0.199836,0.44229,0.905045,0.412479,0.0481395,0.0918559
0.296365,0.206654,0.4396,0.902194,0.425224,0.0344752,0.0635818
0.2868,0.226987,0.43996,0.890317,0.453777,0.0210924,0.0312595
0.282935,0.233156,0.444113,0.880015,0.471612,-0.0233793,-0.0510852
0.279524,0.233813,0.447972,0.869883,0.466642,-0.0812599,-0.137647
0.27645,0.244499,0.452826,0.860551,0.476701,-0.086195,-0.15741
0.277265,0.250593,0.45218,0.850346,0.487975,-0.0902641,-0.175054
0.275465,0.267247,0.452728,0.846957,0.487466,-0.0907753,-0.191834
0.275463,0.277582,0.453518,0.836311,0.499308,-0.0741539,-0.213952
0.274873,0.280993,0.453731,0.836311,0.499308,-0.0741538,-0.213952
0.274873,0.280993,0.453731,0.836311,0.499308,-0.0741538,-0.213952
0.274873,0.280993,0.453731,0.836311,0.499308,-0.0741538,-0.213952
0.274873,0.280993,0.453731,0.836311,0.499308,-0.0741538,-0.213952
0.274873,0.280993,0.453731,0.836311,0.499308,-0.0741538,-0.213952
0.271614,0.345266,0.485612,0.80357,0.541821,-0.0559134,-0.239956
0.270298,0.356983,0.490606,0.79866,0.541997,-0.0630542,-0.253784
0.267697,0.362771,0.494445,0.789709,0.555599,-0.0625479,-0.252501
0.265405,0.369748,0.500621,0.781851,0.553997,-0.0774008,-0.275328
0.263396,0.369595,0.512522,0.770799,0.547143,-0.105452,-0.308843
0.263085,0.366133,0.517602,0.771375,0.539227,-0.103706,-0.321652
0.266041,0.357583,0.523483,0.768071,0.536622,-0.102423,-0.334087
0.269285,0.349803,0.525542,0.770552,0.523937,-0.100982,-0.348629
0.275054,0.339767,0.52817,0.772588,0.510001,-0.112469,-0.36105
0.280862,0.326531,0.526222,0.773399,0.493046,-0.115174,-0.381438
0.293577,0.309294,0.518377,0.778499,0.475164,-0.123986,-0.390878
0.300178,0.299048,0.512208,0.776923,0.451879,-0.151409,-0.411426
0.303111,0.295443,0.508068,0.783051,0.44317,-0.15124,-0.409339
0.320607,0.274913,0.488631,0.803435,0.421487,-0.140233,-0.396454
0.326961,0.268304,0.48338,0.808004,0.416612,-0.137671,-0.393206
0.339764,0.258134,0.474753,0.818573,0.400935,-0.133313,-0.389123
0.35582,0.241519,0.46413,0.821852,0.38813,-0.134978,-0.394583
0.361019,0.235104,0.460609,0.822155,0.386802,-0.135463,-0.395089
0.383542,0.219118,0.451161,0.826937,0.384212,-0.146117,-0.383674
0.396656,0.207115,0.443954,0.835148,0.371669,-0.153494,-0.375273
0.410291,0.19329,0.434666,0.841983,0.359263,-0.170773,-0.364461
0.424811,0.179911,0.424386,0.848434,0.360631,-0.165698,-0.350213
0.435317,0.170781,0.416069,0.857806,0.349836,-0.160714,-0.34052
0.446976,0.159976,0.408451,0.870029,0.343566,-0.15111,-0.319652
0.46563,0.133856,0.396173,0.883007,0.334206,-0.146589,-0.295157
0.478061,0.119094,0.390342,0.89209,0.325284,-0.145335,-0.277928
0.492499,0.101165,0.380823,0.89819,0.310113,-0.149817,-0.273201
0.510057,0.0822514,0.371566,0.915064,0.293034,-0.12981,-0.244824
0.520003,0.0672242,0.371121,0.925659,0.278888,-0.127636,-0.221553
0.525316,0.0563261,0.369591,0.935353,0.263146,-0.118888,-0.204291
0.542336,0.0391508,0.367162,0.948923,0.238084,-0.102743,-0.179736
0.552942,0.0281114,0.368182,0.959187,0.200379,-0.104672,-0.16986
0.56163,0.0153187,0.366229,0.969378,0.179368,-0.0872929,-0.143221
0.566958,-0.00197496,0.365666,0.978629,0.12952,-0.0788084,-0.138919
0.575855,-0.0162994,0.365024,0.98011,0.125791,-0.0744627,-0.134228
0.57828,-0.0219075,0.365418,0.983241,0.116861,-0.0671053,-0.122792
0.584567,-0.0359712,0.366026,0.984238,0.103263,-0.066142,-0.127428
0.58846,-0.0471916,0.363821,0.984959,0.090922,-0.0618,-0.133305
0.594396,-0.05873,0.360262,0.987554,0.0766984,-0.0599492,-0.123534
0.60038,-0.0673778,0.357558,0.988117,0.0604648,-0.0619037,-0.127033
0.602617,-0.0718042,0.356912,0.987983,0.0290217,-0.0632266,-0.138021
0.607589,-0.0796572,0.35499,0.987726,0.00532926,-0.0631489,-0.14276
0.610467,-0.0896708,0.355004,0.987576,-0.0268793,-0.059761,-0.142828
0.611826,-0.092469,0.355957,0.986078,-0.0350328,-0.0578868,-0.151896
0.612881,-0.0970453,0.355201,0.985088,-0.0349603,-0.0525085,-0.160071
0.611071,-0.0989196,0.357,0.986447,-0.0380858,-0.0525681,-0.15069
0.610813,-0.101988,0.356902,0.987363,-0.0414997,-0.0501975,-0.144471
0.61133,-0.106049,0.354179,0.986731,-0.049062,-0.0456481,-0.147886
0.612821,-0.110332,0.351537,0.986988,-0.0539164,-0.0399135,-0.14613
0.613405,-0.111445,0.349217,0.98705,-0.0588122,-0.0395491,-0.143904
0.612733,-0.114265,0.346933,0.986336,-0.0656426,-0.045113,-0.144212
0.610815,-0.113259,0.34425,0.985892,-0.0645645,-0.0450205,-0.147722
0.608067,-0.113008,0.340832,0.986308,-0.0557198,-0.0458475,-0.148291
0.602437,-0.106902,0.336186,0.992139,0.00530064,-0.0370944,-0.119401
0.598427,-0.10233,0.333632,0.990968,0.0354072,-0.0377308,-0.123717
0.59283,-0.0953069,0.329505,0.991652,0.0710688,-0.0241978,-0.104829
0.590199,-0.0897935,0.329424,0.987771,0.122468,-0.0148771,-0.0953351
0.587488,-0.086515,0.329508,0.983729,0.153336,-0.0175206,-0.0919651
0.583742,-0.0817498,0.328803,0.979019,0.181324,-0.0177093,-0.0912685
0.577188,-0.0747993,0.326713,0.969273,0.234445,-0.00779677,-0.0740533
0.573602,-0.0694397,0.324842,0.965915,0.250321,-0.000787585,-0.0659336
0.568026,-0.0584608,0.319125,0.951865,0.301984,0.0139627,-0.0506256
0.563309,-0.0469006,0.316615,0.940302,0.338805,0.0136218,-0.0292824
0.560547,-0.0400627,0.315129,0.925079,0.37897,0.0130716,-0.0209657
0.559144,-0.0338952,0.315833,0.904338,0.426619,0.0112053,0.00652504
0.554686,-0.0205454,0.313693,0.897267,0.441233,0.00376275,-0.0145467
0.552304,-0.00526245,0.312632,0.894376,0.446094,-0.00185054,-0.0329835
0.550364,0.0020514,0.310796,0.886196,0.462553,0.0126478,-0.0232748
0.550957,0.0144145,0.310384,0.86713,0.496765,0.0360068,-0.00368717
0.548981,0.0223207,0.309626,0.849465,0.52528,0.0496373,0.00513388
0.548196,0.034327,0.31005,0.833572,0.548793,0.0596294,0.020688
0.544853,0.0407121,0.310439,0.813756,0.578533,0.0541936,0.0128192
0.542133,0.0510067,0.311854,0.803373,0.59333,0.0486541,0.0135981
0.540624,0.0633434,0.313312,0.796914,0.603206,0.03255,0.00318115
0.5394,0.0744992,0.3145,0.788622,0.612883,0.0477829,0.0128895
0.535478,0.0916546,0.315678,0.770086,0.633419,0.0721566,0.0232605
0.533151,0.108104,0.317271,0.759063,0.645779,0.0787159,0.0244177
0.529517,0.122969,0.322585,0.730314,0.678914,0.0656966,0.0374294
0.525798,0.141928,0.326489,0.718916,0.692856,0.0484025,0.0276927
0.521231,0.160187,0.3283,0.713603,0.698406,0.0526248,0.0151804
0.521351,0.171649,0.328393,0.707296,0.70193,0.0784766,0.0294599
0.516896,0.181953,0.333318,0.691074,0.717752,0.0797104,0.0299246
0.516558,0.196353,0.335996,0.686771,0.723079,0.0720802,0.0175063
0.505056,0.211949,0.343774,0.670051,0.739663,0.0626905,-0.000431673
0.499721,0.232842,0.348992,0.658196,0.746148,0.0986266,0.0177383
0.496774,0.235481,0.35352,0.651083,0.757178,0.0500866,-0.0162613
0.491088,0.243096,0.363103,0.645702,0.76245,0.00989848,-0.040499
0.480755,0.248766,0.37486,0.636818,0.769732,0.0177905,-0.0407309
