x, y, z, rx, ry, rz, w
0.397243,-0.141989,0.152562,0.998892,-0.0281788,0.0327766,-0.0186159
0.397243,-0.141989,0.152561,0.998892,-0.028179,0.0327755,-0.0186154
0.397245,-0.141988,0.152564,0.998892,-0.0281766,0.032779,-0.0186151
0.397243,-0.14199,0.152562,0.998892,-0.0281778,0.0327777,-0.0186149
0.397244,-0.14199,0.152563,0.998892,-0.0281764,0.0327772,-0.0186142
0.397244,-0.14199,0.152562,0.998892,-0.028176,0.0327767,-0.018614
0.397244,-0.141989,0.152563,0.998892,-0.0281776,0.032778,-0.0186156
0.397244,-0.141988,0.152561,0.998892,-0.0281762,0.032777,-0.0186151
0.397243,-0.141992,0.152562,0.998892,-0.0281826,0.032777,-0.0186161
0.397246,-0.141988,0.152564,0.998892,-0.0281727,0.0327795,-0.0186135
0.397244,-0.14199,0.152563,0.998892,-0.0281784,0.0327777,-0.0186152
0.397245,-0.141989,0.152562,0.998892,-0.0281754,0.0327764,-0.0186149
0.397245,-0.14199,0.152564,0.998892,-0.0281756,0.0327785,-0.0186144
0.397244,-0.141989,0.152563,0.998892,-0.0281769,0.0327768,-0.0186145
0.397243,-0.141988,0.152561,0.998892,-0.0281749,0.0327756,-0.0186156
0.397246,-0.141988,0.152563,0.998892,-0.0281755,0.0327788,-0.0186149
0.397243,-0.14199,0.152563,0.998892,-0.0281799,0.0327768,-0.018615
0.397247,-0.141988,0.152564,0.998892,-0.0281745,0.0327796,-0.0186143
0.397243,-0.14199,0.152561,0.998892,-0.0281805,0.0327759,-0.0186157
0.397246,-0.141988,0.152564,0.998892,-0.0281766,0.0327794,-0.0186153
0.397246,-0.14199,0.152564,0.998892,-0.0281757,0.0327798,-0.018614
0.397245,-0.141988,0.152563,0.998892,-0.0281758,0.0327779,-0.0186151
0.397245,-0.141989,0.152564,0.998892,-0.0281788,0.0327786,-0.0186154
0.397247,-0.14199,0.152565,0.998892,-0.0281738,0.0327809,-0.0186135
0.397246,-0.141989,0.152563,0.998892,-0.028178,0.0327787,-0.018615
0.397245,-0.141988,0.152562,0.998892,-0.028178,0.032777,-0.018615
0.397247,-0.141992,0.152566,0.998892,-0.0281756,0.0327814,-0.0186124
0.397247,-0.14199,0.152564,0.998892,-0.0281756,0.0327791,-0.0186143
0.397245,-0.141991,0.152564,0.998892,-0.0281804,0.0327785,-0.0186149
0.397248,-0.14199,0.152565,0.998892,-0.0281769,0.032781,-0.0186141
0.397246,-0.14199,0.152564,0.998892,-0.0281773,0.0327798,-0.0186147
0.397246,-0.141988,0.152563,0.998892,-0.0281746,0.0327778,-0.018615
0.397247,-0.141992,0.152566,0.998892,-0.0281816,0.0327814,-0.0186147
0.397245,-0.14199,0.152563,0.998892,-0.0281766,0.0327775,-0.0186148
0.397247,-0.141991,0.152565,0.998892,-0.0281787,0.0327798,-0.0186139
