Fx, Fy, Fz, Mx, My, Mz
-0.898046,-0.219801,0.252229,0.0720189,-0.766618,-0.129846
-0.921871,-0.210052,0.216766,0.0643109,-0.770223,-0.125037
-0.934098,-0.25011,0.268132,0.0889086,-0.798368,-0.145332
-0.950246,-0.213532,0.270844,0.0651968,-0.810165,-0.132691
-0.940076,-0.245932,0.262725,0.0850964,-0.800535,-0.14672
-0.913947,-0.21663,0.276255,0.0681498,-0.786681,-0.130395
-0.90515,-0.223301,0.25367,0.0699831,-0.774181,-0.132513
-0.912777,-0.210929,0.247135,0.0659892,-0.777606,-0.126243
-0.891693,-0.18936,0.247434,0.0469607,-0.763617,-0.126202
-0.908324,-0.270803,0.216163,0.101861,-0.761558,-0.156559
-0.867548,-0.199529,0.209709,0.0565979,-0.733782,-0.128142
-0.973173,-0.183446,0.247943,0.047486,-0.816977,-0.126543
-0.928455,-0.236965,0.232035,0.0829137,-0.781907,-0.1405
-0.924134,-0.224391,0.20724,0.0757352,-0.769595,-0.130099
-0.912013,-0.217139,0.227881,0.0715893,-0.769332,-0.132928
-0.935316,-0.230728,0.234301,0.077896,-0.787578,-0.140638
-0.925943,-0.202354,0.214913,0.05737,-0.775104,-0.130972
-0.972366,-0.179784,0.267189,0.0448414,-0.82559,-0.113398
-0.944622,-0.193465,0.213228,0.0532805,-0.78594,-0.125356
-0.931808,-0.222583,0.21314,0.0713777,-0.777037,-0.135776
-0.937772,-0.199286,0.199317,0.0567375,-0.775952,-0.123544
-0.90361,-0.217448,0.190869,0.0686611,-0.750171,-0.13813
-0.956605,-0.189643,0.234184,0.0531965,-0.802213,-0.129505
-0.953119,-0.217957,0.209232,0.0659191,-0.789937,-0.144548
-0.928258,-0.247487,0.225927,0.0856921,-0.780774,-0.152693
-0.944069,-0.216485,0.193844,0.0693531,-0.777396,-0.127466
-0.892752,-0.228791,0.222305,0.0803549,-0.756,-0.133133
-0.938103,-0.223307,0.240293,0.0742995,-0.791348,-0.13163
-0.912697,-0.230273,0.230481,0.0776388,-0.770446,-0.132324
-0.883172,-0.216037,0.220679,0.0662728,-0.747899,-0.134496
-0.936824,-0.205149,0.253116,0.0620067,-0.796351,-0.133994
-0.941021,-0.220491,0.237537,0.0692106,-0.792932,-0.132024
-0.943845,-0.19729,0.195089,0.0549219,-0.78012,-0.126133
-0.871066,-0.203628,0.222717,0.0608072,-0.740071,-0.129664
-0.957543,-0.22206,0.241326,0.0735705,-0.805104,-0.133966
-0.929167,-0.222369,0.215232,0.0702762,-0.77876,-0.133517
-0.973131,-0.230059,0.237596,0.077684,-0.815591,-0.136041
-0.88996,-0.202206,0.217477,0.0592751,-0.751181,-0.124795
-0.924468,-0.222631,0.252532,0.0685384,-0.787445,-0.136222
-0.939451,-0.232885,0.235859,0.0770126,-0.792196,-0.143104
-0.915361,-0.188072,0.216887,0.0487654,-0.767919,-0.126531
-0.922173,-0.224138,0.269892,0.0724323,-0.791395,-0.138445
-0.906233,-0.229089,0.224718,0.0777519,-0.764641,-0.141784
-0.892654,-0.216472,0.241922,0.0658446,-0.762493,-0.135422
-0.920655,-0.229553,0.250151,0.0742274,-0.784919,-0.141331
-0.919063,-0.197165,0.18151,0.0529292,-0.758,-0.130144
-0.943737,-0.198405,0.227627,0.0572933,-0.790787,-0.129815
-0.916136,-0.182731,0.217044,0.0480787,-0.7683,-0.123618
-0.897118,-0.206538,0.252506,0.0604757,-0.7687,-0.129515
-0.871873,-0.212499,0.245683,0.0616624,-0.750457,-0.130387
-0.88682,-0.204607,0.186903,0.0594448,-0.73556,-0.126936
-0.916223,-0.228194,0.246713,0.0728844,-0.780142,-0.138677
-0.885984,-0.225608,0.213242,0.0727122,-0.74541,-0.13396
-0.862651,-0.209553,0.235126,0.0601304,-0.739792,-0.12822
-0.919701,-0.211725,0.263987,0.0624487,-0.789718,-0.134895
-0.909558,-0.210519,0.202882,0.0606886,-0.756616,-0.137493
-0.946258,-0.163348,0.238635,0.0334561,-0.796339,-0.117059
-0.870095,-0.230806,0.192542,0.074092,-0.727243,-0.139943
-0.907797,-0.209103,0.204507,0.0643125,-0.758345,-0.128955
-0.923622,-0.207817,0.201957,0.0588495,-0.767107,-0.133197
-0.89294,-0.243745,0.231186,0.0828612,-0.758468,-0.140695
-0.885145,-0.22124,0.188111,0.0707663,-0.735813,-0.129922
-0.888298,-0.221865,0.256002,0.0718601,-0.764133,-0.13881
-0.878977,-0.202232,0.2078,0.0600607,-0.739942,-0.125125
-0.861524,-0.205868,0.196323,0.0612898,-0.723519,-0.119718
-0.888689,-0.214874,0.21725,0.0684329,-0.74972,-0.127749
-0.922736,-0.225655,0.223535,0.0744388,-0.775455,-0.132986
-0.881499,-0.216911,0.242333,0.0672733,-0.755158,-0.135073
-0.923531,-0.184324,0.21808,0.0470768,-0.7741,-0.121174
-0.937704,-0.224804,0.199122,0.0718861,-0.775478,-0.131194
-0.912158,-0.248762,0.205599,0.0882204,-0.761666,-0.142433
-0.912815,-0.24464,0.206245,0.0865431,-0.761639,-0.140566
-0.934852,-0.196314,0.195004,0.0583128,-0.772795,-0.128195
-0.928635,-0.211575,0.175042,0.0646724,-0.76027,-0.131865
-0.899383,-0.18372,0.145773,0.0482323,-0.729603,-0.126916
-0.879119,-0.219216,0.192308,0.0695767,-0.735377,-0.135994
-0.917545,-0.197424,0.181073,0.0557876,-0.755346,-0.125608
-0.950649,-0.187224,0.222416,0.0459667,-0.794224,-0.127404
-0.8942,-0.18147,0.225309,0.0405462,-0.758379,-0.122782
-0.910329,-0.21176,0.213541,0.0625668,-0.764586,-0.135821
-0.927509,-0.23145,0.184185,0.0800615,-0.764476,-0.140871
-0.898646,-0.249459,0.179257,0.0919592,-0.741704,-0.138808
-0.895891,-0.206258,0.180881,0.0618343,-0.742005,-0.125247
-0.909479,-0.196975,0.201894,0.0546229,-0.758822,-0.13045
-0.911772,-0.251914,0.178358,0.0884407,-0.750766,-0.150395
-0.922289,-0.21933,0.206433,0.0677568,-0.767968,-0.141011
-0.934793,-0.195046,0.206964,0.0552007,-0.776767,-0.122669
-0.928382,-0.192625,0.222162,0.05346,-0.779183,-0.119815
-0.956002,-0.192605,0.202879,0.0520945,-0.78899,-0.126238
-0.94568,-0.178539,0.216554,0.0419391,-0.788205,-0.117841
-0.932937,-0.200529,0.218568,0.0550615,-0.780129,-0.124186
-0.910986,-0.194388,0.172941,0.0506194,-0.749574,-0.13084
-0.927166,-0.215767,0.207517,0.0646951,-0.771281,-0.134258
-0.927611,-0.227057,0.234164,0.074312,-0.782747,-0.133956
-0.921101,-0.234451,0.181068,0.0760036,-0.758334,-0.137298
-0.947592,-0.216636,0.194535,0.0670083,-0.782174,-0.133414
-0.913414,-0.233997,0.213896,0.07724,-0.765533,-0.13648
-0.90093,-0.216486,0.173929,0.0667068,-0.740447,-0.129936
-0.872509,-0.234818,0.226873,0.0792354,-0.744463,-0.139958
-0.880653,-0.193302,0.204191,0.053025,-0.74164,-0.12899
-0.93682,-0.207067,0.218545,0.0611468,-0.783365,-0.132452
-0.945569,-0.184297,0.178219,0.044468,-0.773205,-0.125737
-0.894068,-0.196844,0.194916,0.0524097,-0.745069,-0.124913
-0.880966,-0.222958,0.210871,0.0711918,-0.742505,-0.132722
-0.949816,-0.217266,0.182775,0.0708811,-0.778776,-0.135472
-0.934987,-0.232125,0.213174,0.0773607,-0.781104,-0.138272
-0.956494,-0.224694,0.237976,0.0750768,-0.804598,-0.134476
-0.912943,-0.229609,0.165977,0.0744088,-0.748621,-0.138876
-0.936867,-0.185959,0.164745,0.045973,-0.764222,-0.120827
-0.956108,-0.216328,0.198632,0.064951,-0.791153,-0.129258
-0.896946,-0.190742,0.190571,0.0513195,-0.746676,-0.124237
-0.909025,-0.169903,0.140936,0.0390086,-0.735286,-0.113427
-0.954195,-0.241018,0.221964,0.0829291,-0.796496,-0.140736
-0.927942,-0.187207,0.194871,0.0490658,-0.768217,-0.122017
-0.940072,-0.210637,0.226526,0.063437,-0.788151,-0.129116
-0.831197,-0.20909,0.133306,0.061696,-0.680989,-0.133011
-0.935493,-0.210409,0.190667,0.0627698,-0.771883,-0.127898
-0.9311,-0.215927,0.1818,0.0666511,-0.766132,-0.131549
-0.875099,-0.240943,0.204579,0.0819595,-0.737049,-0.142107
-0.924305,-0.242737,0.152168,0.0849828,-0.74912,-0.139675
-0.914135,-0.240482,0.204076,0.0846417,-0.764113,-0.141337
-0.897525,-0.236781,0.182696,0.080801,-0.742266,-0.135765
-0.925455,-0.23893,0.2236,0.0818688,-0.777989,-0.137176
-0.914834,-0.201768,0.198553,0.0580112,-0.761174,-0.126603
-0.897358,-0.216172,0.179632,0.0667216,-0.743219,-0.135208
-0.905342,-0.200524,0.190803,0.0562087,-0.751214,-0.134263
-0.892633,-0.171978,0.162909,0.0397839,-0.732557,-0.115044
-0.911729,-0.214486,0.184123,0.0647714,-0.754173,-0.129333
-0.933964,-0.131314,0.176321,0.0121233,-0.766674,-0.103348
-0.876912,-0.200438,0.202229,0.0553786,-0.737038,-0.136457
-0.90642,-0.191716,0.225068,0.0506606,-0.766374,-0.134009
-0.853409,-0.224181,0.163252,0.0752159,-0.706603,-0.138009
-0.939963,-0.178,0.212783,0.0416094,-0.782294,-0.117834
-0.854369,-0.243092,0.140537,0.0831893,-0.701034,-0.141584
-0.882539,-0.202095,0.189703,0.0563288,-0.735517,-0.126087
-0.887698,-0.230635,0.197077,0.0762558,-0.741922,-0.135356
-0.924903,-0.253245,0.203674,0.0919683,-0.769262,-0.147424
-0.914756,-0.193092,0.175733,0.0505745,-0.75182,-0.122749
-0.964486,-0.202048,0.201787,0.0552315,-0.795322,-0.129327
-0.93895,-0.239809,0.21531,0.0835646,-0.783435,-0.144457
-0.862303,-0.246579,0.13917,0.0877856,-0.701326,-0.142829
-0.882835,-0.204635,0.18075,0.0592048,-0.731641,-0.128079
-0.889335,-0.203482,0.212782,0.0580279,-0.747647,-0.128188
-0.89907,-0.220286,0.152687,0.0702816,-0.732279,-0.135752
-0.893215,-0.219875,0.194038,0.0690078,-0.745034,-0.135183
-0.915191,-0.215601,0.175075,0.0654837,-0.750903,-0.132053
-0.92291,-0.217542,0.191903,0.0670435,-0.764939,-0.133507
-0.905155,-0.197502,0.184031,0.0571514,-0.748115,-0.124065
-0.900282,-0.244224,0.197496,0.085802,-0.749382,-0.143929
-0.941903,-0.230612,0.248496,0.0777659,-0.796557,-0.136083
-0.894597,-0.231466,0.161518,0.0749596,-0.732883,-0.136198
-0.90894,-0.222278,0.169415,0.0722665,-0.746513,-0.132454
-0.941269,-0.191178,0.216873,0.0524124,-0.785173,-0.122432
-0.911451,-0.216445,0.172014,0.0684752,-0.74818,-0.130626
-0.971306,-0.180903,0.181508,0.0427213,-0.793656,-0.11923
-0.930069,-0.222375,0.159924,0.0702037,-0.758573,-0.138334
-0.913283,-0.187918,0.186143,0.0501484,-0.756732,-0.122608
-0.942394,-0.238087,0.16601,0.0808538,-0.768104,-0.146732
-0.904502,-0.202836,0.147391,0.058008,-0.736035,-0.127262
-0.938721,-0.222394,0.181987,0.0728743,-0.770651,-0.135443
-0.941449,-0.202142,0.183036,0.0573273,-0.773556,-0.129266
-0.906573,-0.231964,0.170001,0.0759079,-0.744998,-0.142212
-0.922059,-0.200362,0.168132,0.0550106,-0.75365,-0.127716
-0.91841,-0.232959,0.187486,0.0785582,-0.757796,-0.140079
-0.905224,-0.240866,0.192226,0.0879484,-0.75367,-0.139715
-0.92912,-0.216799,0.242974,0.0711628,-0.787679,-0.132446
-0.894843,-0.206952,0.213808,0.0630949,-0.752826,-0.128625
-0.917838,-0.1929,0.227,0.054239,-0.772246,-0.122401
-0.970596,-0.268407,0.265323,0.10079,-0.822916,-0.155913
-0.92719,-0.213227,0.228466,0.0672907,-0.77998,-0.13107
-0.934228,-0.201312,0.199185,0.0586107,-0.774345,-0.125786
-0.927949,-0.22257,0.235065,0.0728327,-0.786679,-0.132357
-0.904307,-0.244769,0.16794,0.0862327,-0.743115,-0.142932
-0.947874,-0.173666,0.245773,0.0400265,-0.799984,-0.116166
-0.955676,-0.209181,0.208183,0.0636372,-0.791799,-0.129684
-0.925678,-0.202242,0.228688,0.0611053,-0.779808,-0.122585
-0.898498,-0.238996,0.179524,0.0822909,-0.743316,-0.136044
-0.90527,-0.228269,0.56573,0.0577894,-0.901055,-0.131549
-1.64737,-0.118929,1.33417,-0.0426038,-1.78264,-0.0773946
-1.47903,-0.0754245,0.600698,-0.0813551,-1.40908,-0.0477328
-1.8965,-0.163507,1.01357,-0.00201798,-1.65501,-0.0711713
-2.77348,-0.1867,1.08213,0.0471336,-2.17598,-0.0886246
-2.23511,-0.20966,0.566967,0.072306,-1.55403,-0.10047
-2.73245,-0.375092,2.03732,0.214887,-2.42829,-0.176725
-2.21759,-0.457302,2.21588,0.289544,-2.06746,-0.212655
-1.9984,-0.427771,1.44951,0.276542,-1.55815,-0.209895
-2.59517,-0.406389,1.69593,0.2651,-2.12855,-0.213217
-2.55714,-0.390295,0.643717,0.246964,-1.84466,-0.206103
-2.65084,-0.344927,-0.438244,0.19661,-2.09547,-0.182453
-1.57987,-0.352592,-1.77603,0.182417,-1.03895,-0.175606
-1.1907,-0.307836,-1.01406,0.13525,-1.05904,-0.154035
-1.7082,-0.236947,-0.25413,0.0731182,-1.70082,-0.128029
-1.70159,-0.179693,-0.599501,0.0218006,-1.55263,-0.104023
-2.28189,-0.186969,-2.28526,0.0231222,-1.23089,-0.100992
-1.80627,-0.20198,-1.75905,0.0332931,-1.18454,-0.0990494
-1.79667,-0.197703,-2.27452,0.0318925,-0.965813,-0.0913248
-1.56245,-0.224361,-1.61958,0.0530997,-1.06108,-0.0984519
-0.668833,-0.252897,-1.16297,0.0799747,-0.623327,-0.10052
-1.23568,-0.261933,-0.484136,0.0942408,-1.20019,-0.110261
-0.282917,-0.284281,-0.601063,0.113412,-0.463712,-0.112237
-0.592148,-0.348782,-0.551933,0.154469,-0.650257,-0.142862
-0.499664,-0.285942,-0.408103,0.117123,-0.650092,-0.11711
-0.745025,-0.317743,-0.485873,0.133206,-0.800794,-0.134588
-1.0368,-0.753528,-0.500255,0.394848,-1.00256,-0.333354
-1.50349,-1.01188,-0.487391,0.535236,-1.26743,-0.475119
-2.16907,-0.694766,-0.111068,0.343594,-1.79972,-0.35473
-2.9038,-0.581778,0.698627,0.27615,-2.60611,-0.318781
-3.62727,-0.150885,1.51138,0.0292689,-3.38244,-0.185275
-5.13774,0.275479,2.36512,-0.233426,-4.58204,-0.0470113
-6.67773,0.786673,3.29914,-0.516571,-5.76662,0.12505
-6.91634,1.4624,3.40377,-0.895983,-5.94517,0.420929
-7.17404,1.51579,3.86393,-0.944971,-6.29355,0.473364
-7.35669,1.93027,4.37331,-1.20466,-6.63957,0.675307
-6.56583,2.77952,4.97667,-1.69816,-6.50383,1.08642
-6.40298,4.52666,4.69866,-2.77852,-6.36673,1.90248
-5.86014,5.55817,6.50338,-3.5284,-6.94009,2.41404
-4.98351,5.77893,5.588,-3.71009,-6.02523,2.54209
-5.49778,6.22642,7.15621,-4.06938,-7.02503,2.68347
-6.28817,6.68282,6.81431,-4.46043,-7.37613,2.82185
-6.59766,6.24162,9.1424,-4.4232,-8.61706,2.519
-6.68106,5.40653,7.83385,-4.04279,-7.97442,2.01359
-7.65925,4.22785,7.64253,-3.6014,-8.52331,1.28325
-8.61414,2.9097,9.58425,-3.05916,-10.0143,0.459201
-7.5043,3.6682,8.86635,-3.60138,-8.91226,0.757093
-6.49634,2.53022,8.05968,-2.91468,-7.925,0.166042
-5.21332,2.62413,8.67291,-2.99764,-7.48448,0.260087
-5.9376,2.28636,9.0956,-2.77213,-8.14041,-0.137412
-5.99846,1.85415,8.78407,-2.36963,-8.03018,-0.450825
-4.94758,1.70751,8.33401,-2.12271,-7.12559,-0.385039
-6.00958,0.619001,9.1552,-1.62606,-8.06456,-1.26945
-5.50941,1.37706,9.28097,-2.02614,-7.814,-0.817761
-3.27911,0.862308,9.07522,-1.5874,-6.30086,-0.624068
-4.11665,0.827827,10.9432,-1.95187,-7.7628,-0.816759
-1.80292,-1.07643,8.98691,-0.460944,-5.33681,-1.28686
-0.605788,-2.04935,10.9211,-0.358523,-5.71108,-1.45068
1.68377,-3.27883,10.4234,0.375549,-4.15808,-1.5035
3.99461,-3.93229,10.9692,0.55967,-3.16872,-1.31418
4.63298,-4.19755,11.0148,0.561512,-2.93962,-1.31155
5.40228,-3.93893,10.9587,0.334935,-2.56342,-1.00778
4.81541,-3.44406,11.5833,-0.172447,-3.39887,-0.89123
5.82387,-3.35032,12.4122,-0.441875,-3.35119,-0.621962
6.10201,-3.1841,13.2043,-0.749261,-3.71931,-0.496049
6.73302,-3.45252,12.9655,-0.623171,-3.30272,-0.496324
7.28958,-4.49752,12.648,-0.0246824,-2.84688,-0.894256
7.55552,-5.05356,12.6601,0.21652,-2.71098,-1.12594
8.03686,-5.38258,12.9402,0.320797,-2.56518,-1.22479
9.16605,-6.21093,11.0851,1.09788,-0.80801,-1.46904
9.17429,-6.84846,12.6855,1.12477,-1.53657,-1.7953
9.88776,-6.70738,11.4797,1.24934,-0.482646,-1.55736
9.15934,-6.19099,12.9831,0.710549,-1.57747,-1.46642
11.1638,-6.79531,10.647,1.52935,0.935103,-1.427
10.2508,-5.87787,10.5587,1.00626,0.404155,-1.1283
9.62411,-5.94321,10.7715,1.04041,-0.139075,-1.28917
9.19837,-4.86719,11.5216,0.390856,-0.815695,-0.848431
8.25649,-4.84468,12.0895,0.437449,-1.70812,-1.03482
7.51704,-4.1633,12.6575,0.16331,-2.45948,-0.85578
6.73185,-3.72766,11.8865,0.24244,-2.57277,-0.814688
6.21451,-4.17686,10.9114,0.906934,-2.35415,-1.17913
5.69625,-3.70331,11.1325,0.805588,-2.70656,-1.02384
6.14747,-4.00927,10.7868,1.35286,-2.17296,-1.18102
6.13445,-3.5979,11.5811,1.36617,-2.39327,-1.09061
6.94242,-2.8785,11.4282,1.17619,-1.65598,-0.78986
7.44046,-2.91001,10.9051,1.36316,-0.935239,-0.864646
6.23483,-3.03962,9.77993,1.59743,-1.03255,-1.05246
6.45583,-3.01935,9.32557,1.65819,-0.545366,-1.08845
6.58025,-2.24493,9.52146,1.27553,-0.412111,-0.829391
6.74774,-2.57241,11.2132,1.50394,-0.906833,-1.00046
5.69014,-2.32078,10.8108,1.44438,-1.27453,-1.00537
4.73292,-2.09551,11.9351,1.39829,-2.19426,-0.985288
4.15954,-2.53069,11.8254,1.79123,-2.39176,-1.21124
5.03139,-1.718,11.1193,1.40822,-1.46671,-0.972697
5.31877,-1.15173,11.5606,1.23884,-1.29645,-0.847454
3.75829,-1.31856,10.705,1.44549,-1.84658,-0.885246
1.17972,-0.660782,10.2907,1.25259,-3.2095,-0.602578
1.08173,-0.16162,10.5384,1.12935,-3.20673,-0.435273
0.506805,0.392498,9.30459,0.787938,-3.02254,-0.250976
0.403331,-0.144636,11.3049,1.2519,-3.64217,-0.463104
-0.242846,-1.29988,12.226,2.0817,-4.29826,-0.799432
-3.07845,-1.32608,10.034,2.07861,-5.30013,-0.62926
-2.22176,0.211781,8.90865,1.11357,-4.23291,-0.229973
-4.16597,1.17308,9.22762,0.538562,-5.51602,0.195505
-5.02768,-0.0456267,9.33026,1.31238,-6.06404,-0.0490145
-3.4083,0.424167,9.21247,1.07298,-5.02671,-0.020103
-3.03678,0.479309,9.319,1.07057,-4.91759,0.00619267
-1.98349,0.332759,9.14245,1.0884,-4.29261,-0.0878302
-2.94171,-0.820171,9.28898,1.7652,-4.86082,-0.369495
-5.26688,-2.68146,9.6097,2.83832,-6.17707,-0.826422
-7.09138,-4.27294,9.99584,3.74033,-7.20048,-1.28513
-8.35702,-5.31532,10.4351,4.37211,-7.90968,-1.5727
-9.29485,-5.37704,10.7025,4.40372,-8.47902,-1.50784
-10.6314,-5.46882,10.6149,4.42816,-9.12669,-1.32737
-12.0669,-5.79054,10.8509,4.68793,-10.0392,-1.18641
-11.8186,-5.79749,9.80738,4.60634,-9.65995,-1.12116
-9.86927,-5.42481,10.4888,4.51127,-8.88844,-1.08439
-9.14875,-4.89338,11.7881,4.36367,-9.11962,-0.907711
-8.67149,-5.99319,12.6353,5.29846,-9.28907,-1.24936
-7.61356,-5.60841,11.923,5.05182,-8.49581,-1.179
-6.45004,-4.65863,12.3043,4.58214,-8.06723,-0.926483
-6.85178,-4.20208,12.9349,4.4004,-8.66768,-0.618449
-7.70247,-4.99351,12.0741,4.73349,-8.9271,-0.690371
-8.63155,-5.79397,10.6596,5.00895,-9.04793,-0.768061
-6.81625,-4.55935,11.6967,4.50443,-8.39915,-0.500454
-5.25314,-3.51137,11.4572,3.92182,-7.47338,-0.228315
-5.57468,-3.52886,11.2454,3.96737,-7.64695,-0.0929674
-4.40465,-3.55047,11.0302,4.05943,-6.90487,-0.255701
-6.90477,-4.04104,9.81695,4.23194,-8.05494,0.221667
-6.34001,-3.95821,10.2127,4.45052,-7.79848,0.219509
-5.17887,-4.70573,10.8569,5.18233,-7.32158,-0.398504
-5.22146,-4.67996,11.1976,5.34822,-7.51627,-0.396851
-7.16495,-4.74089,12.5163,5.84868,-9.34179,0.0544054
-6.58395,-5.1217,12.2881,6.02611,-8.89296,-0.289947
-6.27843,-4.70524,11.6511,5.58254,-8.42806,-0.16448
-5.54655,-4.92858,11.3965,5.60676,-7.8818,-0.487511
-3.68673,-2.88887,11.8321,4.50401,-6.9855,-0.0849346
-1.90438,-1.73729,12.4641,3.99205,-6.18516,-0.0595351
0.404036,-0.0438059,11.1278,2.57379,-4.20977,0.0423864
1.07096,1.49562,12.4363,2.06043,-4.44774,0.604947
2.80433,2.59614,11.9255,1.21997,-3.21353,0.566241
3.18282,3.49056,12.2434,0.859886,-3.11612,0.899491
2.30149,4.17709,12.7763,0.90296,-3.94506,1.5066
2.33208,5.78027,13.6506,0.54485,-4.47748,2.21276
2.96968,7.2655,14.0972,0.00201967,-4.45573,2.66027
3.65746,8.34763,14.2199,-0.390482,-4.28061,2.90647
6.37918,8.44103,14.1054,-0.262189,-2.78852,2.13616
8.63042,8.83657,13.6703,-0.52884,-1.34308,1.71549
9.40684,8.35723,14.1554,-0.0646712,-1.13329,1.29549
9.4591,8.08887,13.0362,-0.230531,-0.574591,1.23424
10.0505,8.22026,13.8498,-0.210753,-0.541481,1.27935
9.25113,7.90414,12.2476,-0.546482,-0.282767,1.41568
8.42256,7.33439,14.0112,-0.113864,-1.62645,1.42883
9.44651,6.58595,11.8713,-0.248776,0.00508334,0.905686
8.37423,5.40833,10.9878,-0.170985,-0.229876,0.751621
7.6751,5.27509,12.3781,-0.000126173,-1.33933,0.868157
7.07944,4.40991,10.3317,-0.104935,-0.833448,0.629616
6.26887,3.48084,10.2953,0.112991,-1.37581,0.403862
5.32235,3.18729,11.6707,0.127521,-2.70411,0.407979
5.95603,2.74508,9.54652,-0.0484003,-1.30275,0.168714
4.0697,2.24067,11.234,0.0270061,-3.26009,0.207577
1.95869,1.62805,10.4532,-0.123183,-4.09877,0.145598
1.17557,1.24378,10.1027,-0.243252,-4.32766,0.040139
-0.110073,0.328078,11.1625,0.0260059,-5.42602,-0.341352
-3.34683,-0.90332,11.8436,0.462512,-7.53179,-0.817336
-6.7014,-1.68441,12.2223,0.651962,-9.51559,-1.1487
-8.73197,-2.24391,12.413,0.791038,-10.5112,-1.44026
-9.7548,-2.70252,12.1153,0.907631,-10.7066,-1.63929
-12.5721,-2.83603,11.862,0.884289,-12.107,-1.71051
-13.2781,-2.27141,10.6635,0.549741,-11.8388,-1.46862
-15.3922,-1.70552,9.45797,0.212982,-12.5366,-1.2111
-12.9175,-1.07927,10.1742,-0.130166,-11.4275,-0.930822
-11.2159,-0.333268,10.081,-0.574783,-10.4303,-0.519066
-8.90015,-0.59462,11.8141,-0.453613,-9.91847,-0.597333
-5.70827,-0.480885,12.4476,-0.62848,-8.37879,-0.408942
-1.89626,-0.567279,12.4454,-0.608427,-6.24529,-0.365863
3.53716,-0.79405,12.3561,-0.507069,-3.1674,-0.403101
9.09572,-0.773405,12.5921,-0.465854,-0.259542,-0.257448
14.4884,-0.633011,11.4631,-0.460995,3.34085,-0.112146
17.0467,-0.624623,11.3488,-0.267662,4.55914,-0.0332793
15.8291,-0.784371,10.8707,0.0770182,3.90682,-0.126295
16.2395,-0.591928,11.4642,0.20905,4.08654,-0.0521247
15.1456,-0.434012,11.8401,0.31228,3.58978,-0.0296757
15.3711,-0.650767,10.1427,0.540276,4.7411,-0.145265
13.9674,-0.367468,10.8446,0.518601,3.65112,-0.0263647
15.1719,-0.183395,11.9091,0.532147,3.91767,0.0796936
9.67053,0.201927,9.36837,0.380439,1.7676,0.194834
12.1488,-0.084735,11.2652,0.613223,2.57368,0.0858172
8.46924,0.157116,8.90718,0.485848,1.47219,0.149373
11.7655,0.0888483,10.7737,0.542383,2.90862,0.12255
7.57773,0.218427,9.46757,0.458486,1.01796,0.133882
9.03926,-0.0145284,9.33461,0.593022,2.11367,0.0438695
9.94318,-0.227795,11.1082,0.670851,2.26709,-0.0755815
6.16483,0.067102,10.1857,0.441216,0.58479,-0.0152743
7.98974,-0.289419,11.1492,0.615817,1.75717,-0.203646
4.2689,0.10156,9.96623,0.35736,0.131825,-0.102686
6.27459,0.191124,12.6025,0.32401,0.642535,-0.116532
4.84451,0.357343,12.5604,0.168531,-0.185721,-0.117065
1.82188,0.253635,12.0784,0.181764,-1.77603,-0.161232
0.289845,0.0107663,11.8737,0.29503,-2.4649,-0.229889
-3.0253,-0.0333359,11.6112,0.273462,-4.04985,-0.212746
-6.60614,0.153581,10.3327,0.096109,-5.48782,-0.100489
-11.3542,0.260315,12.7153,0.0446183,-8.96424,0.00426606
-17.6777,0.928467,10.2536,-0.379095,-11.9286,0.288565
-18.7265,1.32394,9.92622,-0.615748,-12.4482,0.453584
-17.3167,1.93243,10.1314,-0.985869,-11.652,0.631908
-16.8078,2.15041,11.1161,-1.16241,-11.7412,0.657697
-16.2101,2.26599,9.51377,-1.3414,-11.0577,0.585318
-10.0889,3.19492,8.41776,-1.94454,-7.4054,0.764885
-1.15734,3.96307,8.87139,-2.43524,-2.76868,0.998502
5.81476,2.47415,10.2069,-1.57778,0.414148,0.572688
8.28449,3.48621,8.7694,-2.03237,2.28738,0.900696
10.0498,5.56558,9.58182,-3.21626,3.40258,1.66921
8.74704,5.06615,10.7147,-3.01695,2.37685,1.5009
5.65139,5.57936,10.8468,-3.42264,0.668247,1.5974
2.93522,7.06293,10.9571,-4.50665,-0.948898,2.01803
2.61357,7.29687,11.1411,-4.90571,-1.35893,2.12444
2.93736,7.88433,10.7893,-5.43706,-1.19942,2.3892
2.99042,5.98378,10.6499,-4.60729,-1.20347,1.71649
2.55579,3.91374,10.5056,-3.67968,-1.48699,1.03661
1.62565,2.54868,10.633,-3.18219,-2.13885,0.592646
0.0249193,1.24609,10.3708,-2.57791,-2.97432,-0.0115121
-0.586383,0.610387,9.79152,-2.29298,-3.06983,-0.304103
-0.629541,1.29233,9.5902,-2.79223,-2.96369,-0.137309
-0.44486,1.14486,9.53848,-2.77893,-2.8155,-0.13914
-1.78971,-1.00132,9.93193,-1.77065,-3.7678,-1.04931
-0.789835,-0.693744,10.1784,-2.08316,-3.2709,-0.702918
-0.172762,0.115486,9.91341,-2.55762,-2.79425,-0.292897
-0.253455,0.965773,9.78182,-3.08375,-2.76697,0.0172611
-1.73439,0.101438,9.67919,-2.58552,-3.64047,-0.481908
-1.82975,0.302439,8.96433,-2.53232,-3.51062,-0.391006
-3.70138,0.0332656,8.65259,-2.34238,-4.40231,-0.87439
-6.156,-0.362513,9.29032,-2.26354,-5.93615,-1.58435
-7.86336,-0.145634,10.0513,-2.40212,-7.11996,-2.07748
