x, y, z, rx, ry, rz, w
0.530918,-0.0806895,0.146045,0.941064,0.318201,0.114401,-0.00770441
0.533873,-0.103703,0.149156,0.937099,0.328723,0.117375,0.00318051
0.535807,-0.123747,0.152369,0.93535,0.332757,0.119352,0.0122067
0.536977,-0.144919,0.156155,0.935434,0.331406,0.12115,0.0213453
0.536101,-0.164362,0.158994,0.937281,0.325385,0.121664,0.0287545
0.533631,-0.184074,0.161751,0.9409,0.314133,0.12156,0.0353662
0.529346,-0.202745,0.164054,0.945542,0.299683,0.12044,0.0404296
0.524223,-0.220041,0.165986,0.949797,0.285966,0.118783,0.0447281
0.521584,-0.228552,0.167104,0.95179,0.279199,0.118053,0.0469851
0.517479,-0.242869,0.169993,0.954882,0.267956,0.117382,0.0511933
0.514718,-0.253253,0.173881,0.957262,0.259401,0.116582,0.0526233
0.513041,-0.258651,0.178625,0.95998,0.250906,0.114634,0.0484094
0.513125,-0.258937,0.184796,0.963188,0.241486,0.111709,0.0383895
0.51405,-0.254692,0.191965,0.966745,0.231191,0.106883,0.0230289
0.514805,-0.247698,0.198958,0.97023,0.220607,0.0998049,0.00492673
0.514894,-0.238853,0.205788,0.973771,0.208195,0.090588,-0.0148123
0.514647,-0.233497,0.20942,0.975679,0.200452,0.0849304,-0.0255987
0.5146,-0.223024,0.217048,0.979118,0.183901,0.0744694,-0.044294
0.515385,-0.211346,0.226217,0.982577,0.163288,0.0647573,-0.0607059
0.517427,-0.201024,0.235566,0.985343,0.143926,0.0581352,-0.0707419
0.51939,-0.190364,0.245504,0.987983,0.124082,0.0509786,-0.0767762
0.521326,-0.180211,0.255678,0.990554,0.103774,0.0436187,-0.0783068
0.522476,-0.169744,0.26594,0.993141,0.0821859,0.0342836,-0.0757642
0.522747,-0.159553,0.275158,0.995294,0.062289,0.0246264,-0.0700259
0.522227,-0.149641,0.28346,0.997007,0.0440846,0.014863,-0.0617406
0.520981,-0.139103,0.291285,0.998265,0.0267818,0.00512301,-0.0521909
0.519436,-0.126933,0.299025,0.999031,0.0095437,-0.00365983,-0.0428188
0.517815,-0.11306,0.306289,0.999289,-0.00789409,-0.0109956,-0.0351836
0.515969,-0.0966598,0.31356,0.998992,-0.0284259,-0.0176954,-0.0299058
0.513877,-0.0777877,0.320611,0.997833,-0.054657,-0.0237803,-0.0278497
0.511829,-0.0600352,0.326078,0.995867,-0.082132,-0.0291314,-0.0256035
0.509124,-0.0429624,0.330472,0.993057,-0.109972,-0.0351382,-0.022577
0.507544,-0.0344345,0.332352,0.991292,-0.124257,-0.0383619,-0.0207132
0.503926,-0.0165138,0.335574,0.98723,-0.151913,-0.045141,-0.0161619
0.500684,-0.00128694,0.337371,0.983926,-0.170815,-0.0507092,-0.0118497
0.496954,0.0146503,0.337793,0.981133,-0.184509,-0.0572794,-0.00727122
0.492311,0.0301388,0.336419,0.979259,-0.191564,-0.0659537,-0.00211396
0.486656,0.0446896,0.333357,0.978351,-0.192476,-0.0759612,0.00344215
0.480607,0.0580834,0.328712,0.978561,-0.186893,-0.0861019,0.00871706
0.475097,0.0684701,0.323206,0.979521,-0.176951,-0.0952011,0.0127921
0.469877,0.0757213,0.315896,0.980146,-0.168395,-0.103336,0.0166948
0.463932,0.0781527,0.306997,0.979788,-0.163913,-0.11275,0.0208566
0.456629,0.0768196,0.295862,0.978661,-0.16138,-0.124405,0.0264912
0.449371,0.0707104,0.28452,0.977193,-0.159535,-0.1353,0.0365493
0.4414,0.0598454,0.272598,0.975517,-0.155781,-0.14552,0.0540702
0.432342,0.0445882,0.260285,0.973446,-0.14861,-0.15501,0.0793051
0.423355,0.0279475,0.249304,0.970802,-0.139531,-0.163353,0.106728
0.418147,0.0184169,0.24362,0.968948,-0.13437,-0.168052,0.121829
0.401095,-0.00659614,0.227977,0.962308,-0.123238,-0.184529,0.157244
0.392534,-0.0158575,0.221268,0.959064,-0.120485,-0.193246,0.16833
0.375487,-0.0304922,0.209189,0.952898,-0.117758,-0.210865,0.18345
0.357185,-0.0434326,0.19762,0.946457,-0.116179,-0.229448,0.19513
0.336678,-0.0564274,0.185901,0.939162,-0.114297,-0.24986,0.206111
0.316435,-0.0687082,0.175452,0.931834,-0.111442,-0.269859,0.215504
0.295616,-0.0817554,0.16593,0.924072,-0.107609,-0.290434,0.223962
0.27793,-0.0932378,0.15877,0.917393,-0.104702,-0.308216,0.228977
0.262467,-0.104502,0.153239,0.911495,-0.101924,-0.324181,0.231722
0.24965,-0.115218,0.148905,0.906537,-0.098662,-0.337778,0.233159
0.238978,-0.125812,0.145419,0.902288,-0.0927893,-0.349353,0.234986
0.230221,-0.137317,0.142564,0.898632,-0.0824374,-0.359421,0.237657
0.223404,-0.149332,0.140421,0.895349,-0.0686844,-0.368,0.241265
0.218608,-0.162845,0.138717,0.892369,-0.0516839,-0.375034,0.245674
0.216898,-0.170819,0.13786,0.891024,-0.0416773,-0.377974,0.247942
0.21572,-0.186017,0.136041,0.889793,-0.0216537,-0.380526,0.250997
0.217012,-0.199581,0.133948,0.890301,-0.00382688,-0.379323,0.251919
0.219922,-0.212906,0.131354,0.89224,0.0123145,-0.375449,0.250586
0.225128,-0.225628,0.128179,0.896015,0.0262215,-0.368155,0.246844
0.232625,-0.238049,0.124255,0.90175,0.0378224,-0.357204,0.240463
0.241865,-0.248557,0.120213,0.908376,0.0465468,-0.344232,0.232791
0.253796,-0.25886,0.11583,0.91637,0.0536711,-0.327894,0.223317
0.270297,-0.271181,0.111115,0.925076,0.0638917,-0.307082,0.214131
0.287915,-0.28315,0.106863,0.932024,0.0763804,-0.286815,0.207928
0.305245,-0.294511,0.103148,0.936916,0.0898101,-0.269003,0.204353
0.316753,-0.301677,0.10102,0.93916,0.0988514,-0.258544,0.203378
0.335456,-0.312517,0.0983406,0.941374,0.112705,-0.243895,0.204028
0.355795,-0.323063,0.0969504,0.942228,0.125495,-0.230858,0.207755
0.378145,-0.332517,0.0977891,0.941998,0.135275,-0.219353,0.215
0.400026,-0.338368,0.100777,0.941884,0.139505,-0.208414,0.223511
0.42412,-0.340374,0.105604,0.942742,0.141643,-0.19392,0.231451
0.445022,-0.338233,0.110762,0.943738,0.144783,-0.179894,0.236717
0.466766,-0.331395,0.116731,0.945518,0.148304,-0.163521,0.239295
